통계년월,통계시도명,통계시군구명,중위소득비율구분,가족유형,수급자수,수급가구수
201801,서울특별시,종로구,기타(중위소득72%이상),모자가족,3,1
201801,서울특별시,종로구,중위소득40%미만,부자가족,190,75
201801,서울특별시,종로구,중위소득41~52%미만,부자가족,23,11
201801,서울특별시,종로구,중위소득60~72%미만,부자가족,2,1
201801,서울특별시,종로구,중위소득40%미만,청소년모자,12,6
201801,서울특별시,종로구,중위소득40%미만,청소년부자,2,1
201801,서울특별시,종로구,중위소득40%미만,모자가족,536,226
201801,서울특별시,종로구,중위소득41~52%미만,모자가족,98,41
201801,서울특별시,종로구,중위소득53~60%미만,모자가족,4,2
201801,서울특별시,종로구,중위소득60~72%미만,모자가족,2,1
201801,서울특별시,중구,기타(중위소득72%이상),모자가족,10,5
201801,서울특별시,중구,중위소득40%미만,부자가족,160,64
201801,서울특별시,중구,중위소득40%미만,모자가족,514,221
201801,서울특별시,중구,중위소득41~52%미만,부자가족,23,10
201801,서울특별시,중구,중위소득40%미만,청소년모자,8,4
201801,서울특별시,중구,중위소득41~52%미만,모자가족,106,42
201801,서울특별시,중구,중위소득60~72%미만,모자가족,4,2
201801,서울특별시,용산구,기타(중위소득72%이상),모자가족,2,1
201801,서울특별시,용산구,중위소득40%미만,부자가족,230,97
201801,서울특별시,용산구,중위소득41~52%미만,부자가족,45,19
201801,서울특별시,용산구,중위소득40%미만,모자가족,815,367
201801,서울특별시,용산구,중위소득53~60%미만,부자가족,4,2
201801,서울특별시,용산구,중위소득40%미만,조손가족,6,3
201801,서울특별시,용산구,기타(중위소득72%이상),조손가족,2,1
201801,서울특별시,용산구,중위소득40%미만,청소년모자,17,13
201801,서울특별시,용산구,중위소득41~52%미만,청소년모자,2,1
201801,서울특별시,용산구,중위소득41~52%미만,청소년부자,2,1
201801,서울특별시,용산구,중위소득41~52%미만,모자가족,189,79
201801,서울특별시,용산구,중위소득53~60%미만,모자가족,2,1
201801,서울특별시,성동구,중위소득40%미만,부자가족,388,164
201801,서울특별시,성동구,중위소득40%미만,모자가족,1185,491
201801,서울특별시,성동구,중위소득41~52%미만,부자가족,64,29
201801,서울특별시,성동구,기타(중위소득72%이상),부자가족,2,1
201801,서울특별시,성동구,중위소득40%미만,조손가족,9,4
201801,서울특별시,성동구,중위소득41~52%미만,조손가족,2,1
201801,서울특별시,성동구,중위소득40%미만,청소년모자,15,7
201801,서울특별시,성동구,중위소득41~52%미만,청소년모자,4,2
201801,서울특별시,성동구,중위소득40%미만,청소년부자,1,1
201801,서울특별시,성동구,중위소득41~52%미만,모자가족,226,93
201801,서울특별시,성동구,중위소득53~60%미만,모자가족,5,2
201801,서울특별시,성동구,중위소득60~72%미만,모자가족,6,3
201801,서울특별시,성동구,기타(중위소득72%이상),모자가족,4,2
201801,서울특별시,광진구,중위소득40%미만,부자가족,483,202
201801,서울특별시,광진구,중위소득40%미만,모자가족,2002,815
201801,서울특별시,광진구,중위소득41~52%미만,부자가족,70,32
201801,서울특별시,광진구,중위소득60~72%미만,부자가족,2,1
201801,서울특별시,광진구,기타(중위소득72%이상),부자가족,3,1
201801,서울특별시,광진구,중위소득40%미만,조손가족,11,5
201801,서울특별시,광진구,중위소득40%미만,청소년모자,23,11
201801,서울특별시,광진구,중위소득40%미만,청소년부자,10,5
201801,서울특별시,광진구,중위소득41~52%미만,모자가족,394,162
201801,서울특별시,광진구,중위소득53~60%미만,모자가족,6,2
201801,서울특별시,광진구,중위소득60~72%미만,모자가족,3,1
201801,서울특별시,광진구,기타(중위소득72%이상),모자가족,16,7
201801,서울특별시,동대문구,중위소득40%미만,부자가족,609,255
201801,서울특별시,동대문구,중위소득41~52%미만,부자가족,81,33
201801,서울특별시,동대문구,중위소득53~60%미만,부자가족,2,1
201801,서울특별시,동대문구,중위소득40%미만,조손가족,14,6
201801,서울특별시,동대문구,중위소득40%미만,청소년모자,16,8
201801,서울특별시,동대문구,중위소득40%미만,청소년부자,4,3
201801,서울특별시,동대문구,중위소득41~52%미만,모자가족,263,112
