통계년월,통계시도명,통계시군구명,중위소득비율구분,가족유형,수급자수,수급가구수
201804,서울특별시,종로구,기타(중위소득72%이상),모자가족,13,6
201804,서울특별시,종로구,중위소득40%미만,부자가족,182,71
201804,서울특별시,종로구,중위소득41~52%미만,부자가족,14,7
201804,서울특별시,종로구,중위소득53~60%미만,부자가족,9,4
201804,서울특별시,종로구,중위소득40%미만,모자가족,551,231
201804,서울특별시,종로구,중위소득60~72%미만,부자가족,6,3
201804,서울특별시,종로구,기타(중위소득72%이상),부자가족,3,1
201804,서울특별시,종로구,중위소득40%미만,청소년모자,16,8
201804,서울특별시,종로구,중위소득40%미만,청소년부자,2,1
201804,서울특별시,종로구,중위소득41~52%미만,모자가족,70,30
201804,서울특별시,종로구,중위소득53~60%미만,모자가족,22,9
201804,서울특별시,중구,기타(중위소득72%이상),모자가족,11,6
201804,서울특별시,중구,중위소득40%미만,부자가족,136,55
201804,서울특별시,중구,중위소득41~52%미만,부자가족,26,11
201804,서울특별시,중구,중위소득53~60%미만,부자가족,4,2
201804,서울특별시,중구,기타(중위소득72%이상),부자가족,2,1
201804,서울특별시,중구,중위소득40%미만,모자가족,508,218
201804,서울특별시,중구,중위소득40%미만,청소년모자,8,4
201804,서울특별시,중구,중위소득41~52%미만,모자가족,81,32
201804,서울특별시,중구,중위소득53~60%미만,모자가족,10,5
201804,서울특별시,중구,중위소득60~72%미만,모자가족,2,1
201804,서울특별시,용산구,기타(중위소득72%이상),모자가족,13,5
201804,서울특별시,용산구,중위소득40%미만,부자가족,227,95
201804,서울특별시,용산구,중위소득41~52%미만,부자가족,34,15
201804,서울특별시,용산구,중위소득53~60%미만,부자가족,2,1
201804,서울특별시,용산구,중위소득60~72%미만,부자가족,5,2
201804,서울특별시,용산구,기타(중위소득72%이상),부자가족,4,2
201804,서울특별시,용산구,중위소득40%미만,조손가족,6,3
201804,서울특별시,용산구,중위소득40%미만,청소년모자,14,10
201804,서울특별시,용산구,중위소득41~52%미만,청소년모자,4,2
201804,서울특별시,용산구,중위소득60~72%미만,청소년모자,2,1
201804,서울특별시,용산구,중위소득53~60%미만,청소년부자,2,1
201804,서울특별시,용산구,중위소득41~52%미만,모자가족,152,63
201804,서울특별시,용산구,중위소득53~60%미만,모자가족,25,11
201804,서울특별시,용산구,중위소득40%미만,모자가족,761,350
201804,서울특별시,용산구,중위소득60~72%미만,모자가족,8,4
201804,서울특별시,성동구,기타(중위소득72%이상),모자가족,18,7
201804,서울특별시,성동구,중위소득40%미만,부자가족,362,160
201804,서울특별시,성동구,중위소득41~52%미만,부자가족,59,25
201804,서울특별시,성동구,중위소득53~60%미만,부자가족,8,3
201804,서울특별시,성동구,중위소득60~72%미만,부자가족,6,3
201804,서울특별시,성동구,기타(중위소득72%이상),부자가족,12,5
201804,서울특별시,성동구,중위소득40%미만,조손가족,11,5
201804,서울특별시,성동구,중위소득41~52%미만,조손가족,2,1
201804,서울특별시,성동구,중위소득40%미만,모자가족,1164,486
201804,서울특별시,성동구,중위소득40%미만,청소년모자,18,9
201804,서울특별시,성동구,중위소득41~52%미만,청소년부자,1,1
201804,서울특별시,성동구,중위소득41~52%미만,모자가족,173,71
201804,서울특별시,성동구,중위소득53~60%미만,모자가족,38,16
201804,서울특별시,성동구,중위소득60~72%미만,모자가족,4,2
201804,서울특별시,광진구,기타(중위소득72%이상),모자가족,69,28
201804,서울특별시,광진구,중위소득40%미만,부자가족,473,199
201804,서울특별시,광진구,중위소득41~52%미만,부자가족,75,34
201804,서울특별시,광진구,중위소득53~60%미만,부자가족,15,7
201804,서울특별시,광진구,중위소득60~72%미만,부자가족,6,3
201804,서울특별시,광진구,기타(중위소득72%이상),부자가족,18,8
201804,서울특별시,광진구,중위소득40%미만,조손가족,9,4
201804,서울특별시,광진구,중위소득40%미만,모자가족,1879,771
201804,서울특별시,광진구,기타(중위소득72%이상),조손가족,2,1
201804,서울특별시,광진구,중위소득40%미만,청소년모자,17,8
201804,서울특별시,광진구,중위소득53~60%미만,청소년모자,2,1
201804,서울특별시,광진구,기타(중위소득72%이상),청소년모자,2,1
201804,서울특별시,광진구,중위소득41~52%미만,모자가족,376,154
201804,서울특별시,광진구,중위소득40%미만,청소년부자,10,5
201804,서울특별시,광진구,중위소득53~60%미만,모자가족,52,23
201804,서울특별시,광진구,중위소득60~72%미만,모자가족,33,13
201804,서울특별시,동대문구,기타(중위소득72%이상),모자가족,30,13
201804,서울특별시,동대문구,중위소득40%미만,부자가족,548,228
201804,서울특별시,동대문구,중위소득41~52%미만,부자가족,74,31
201804,서울특별시,동대문구,중위소득53~60%미만,부자가족,5,3
201804,서울특별시,동대문구,기타(중위소득72%이상),부자가족,15,6
201804,서울특별시,동대문구,중위소득40%미만,조손가족,19,8
201804,서울특별시,동대문구,중위소득40%미만,모자가족,1795,744
201804,서울특별시,동대문구,중위소득40%미만,청소년모자,19,9
201804,서울특별시,동대문구,중위소득40%미만,청소년부자,4,3
201804,서울특별시,동대문구,중위소득41~52%미만,모자가족,243,102
201804,서울특별시,동대문구,중위소득53~60%미만,모자가족,37,17
201804,서울특별시,동대문구,중위소득60~72%미만,모자가족,11,5
201804,서울특별시,중랑구,기타(중위소득72%이상),모자가족,86,36
201804,서울특별시,중랑구,중위소득40%미만,부자가족,990,407
201804,서울특별시,중랑구,중위소득41~52%미만,부자가족,149,62
201804,서울특별시,중랑구,중위소득53~60%미만,부자가족,27,13
201804,서울특별시,중랑구,중위소득60~72%미만,부자가족,9,4
201804,서울특별시,중랑구,중위소득40%미만,모자가족,3341,1369
201804,서울특별시,중랑구,기타(중위소득72%이상),부자가족,33,15
201804,서울특별시,중랑구,중위소득40%미만,조손가족,18,7
201804,서울특별시,중랑구,중위소득40%미만,청소년모자,66,33
201804,서울특별시,중랑구,중위소득41~52%미만,청소년모자,4,2
201804,서울특별시,중랑구,기타(중위소득72%이상),청소년모자,2,1
201804,서울특별시,중랑구,중위소득40%미만,청소년부자,12,6
201804,서울특별시,중랑구,기타(중위소득72%이상),청소년부자,2,1
201804,서울특별시,중랑구,중위소득41~52%미만,모자가족,589,248
201804,서울특별시,중랑구,중위소득53~60%미만,모자가족,93,41
201804,서울특별시,중랑구,중위소득60~72%미만,모자가족,61,26
201804,서울특별시,성북구,기타(중위소득72%이상),모자가족,57,24
201804,서울특별시,성북구,중위소득40%미만,부자가족,583,237
201804,서울특별시,성북구,중위소득41~52%미만,부자가족,90,38
201804,서울특별시,성북구,중위소득53~60%미만,부자가족,18,8
201804,서울특별시,성북구,중위소득60~72%미만,부자가족,3,1
201804,서울특별시,성북구,기타(중위소득72%이상),부자가족,28,12
201804,서울특별시,성북구,중위소득40%미만,조손가족,19,7
201804,서울특별시,성북구,중위소득40%미만,청소년모자,40,21
201804,서울특별시,성북구,중위소득40%미만,모자가족,2236,903
201804,서울특별시,성북구,중위소득41~52%미만,모자가족,434,174
201804,서울특별시,성북구,중위소득53~60%미만,모자가족,61,26
201804,서울특별시,성북구,중위소득60~72%미만,모자가족,23,10
201804,서울특별시,강북구,기타(중위소득72%이상),모자가족,58,25
201804,서울특별시,강북구,중위소득40%미만,부자가족,773,328
201804,서울특별시,강북구,중위소득41~52%미만,부자가족,82,33
201804,서울특별시,강북구,중위소득53~60%미만,부자가족,18,7
201804,서울특별시,강북구,중위소득60~72%미만,부자가족,11,5
201804,서울특별시,강북구,기타(중위소득72%이상),부자가족,45,20
201804,서울특별시,강북구,중위소득40%미만,조손가족,38,17
201804,서울특별시,강북구,중위소득40%미만,청소년모자,33,16
201804,서울특별시,강북구,중위소득40%미만,모자가족,3005,1241
201804,서울특별시,강북구,중위소득41~52%미만,청소년모자,4,2
201804,서울특별시,강북구,중위소득40%미만,청소년부자,2,1
201804,서울특별시,강북구,중위소득41~52%미만,모자가족,481,197
201804,서울특별시,강북구,중위소득53~60%미만,모자가족,67,30
201804,서울특별시,강북구,중위소득60~72%미만,모자가족,36,15
201804,서울특별시,도봉구,기타(중위소득72%이상),모자가족,63,25
201804,서울특별시,도봉구,중위소득40%미만,부자가족,654,272
201804,서울특별시,도봉구,중위소득41~52%미만,부자가족,110,49
201804,서울특별시,도봉구,중위소득53~60%미만,부자가족,33,12
201804,서울특별시,도봉구,중위소득60~72%미만,부자가족,10,5
201804,서울특별시,도봉구,기타(중위소득72%이상),부자가족,30,13
201804,서울특별시,도봉구,중위소득40%미만,모자가족,2832,1162
201804,서울특별시,도봉구,중위소득40%미만,조손가족,24,11
201804,서울특별시,도봉구,중위소득41~52%미만,조손가족,2,1
201804,서울특별시,도봉구,기타(중위소득72%이상),조손가족,2,1
201804,서울특별시,도봉구,중위소득40%미만,청소년모자,53,28
201804,서울특별시,도봉구,중위소득41~52%미만,청소년모자,5,2
201804,서울특별시,도봉구,중위소득40%미만,청소년부자,2,1
201804,서울특별시,도봉구,중위소득41~52%미만,모자가족,389,154
201804,서울특별시,도봉구,중위소득53~60%미만,모자가족,71,29
201804,서울특별시,도봉구,중위소득60~72%미만,모자가족,25,12
201804,서울특별시,노원구,기타(중위소득72%이상),모자가족,87,39
201804,서울특별시,노원구,중위소득40%미만,부자가족,1090,459
201804,서울특별시,노원구,중위소득41~52%미만,부자가족,127,54
201804,서울특별시,노원구,중위소득53~60%미만,부자가족,21,10
201804,서울특별시,노원구,중위소득60~72%미만,부자가족,26,10
201804,서울특별시,노원구,중위소득40%미만,모자가족,4066,1688
201804,서울특별시,노원구,기타(중위소득72%이상),부자가족,55,20
201804,서울특별시,노원구,중위소득40%미만,조손가족,49,21
201804,서울특별시,노원구,중위소득53~60%미만,조손가족,3,1
201804,서울특별시,노원구,기타(중위소득72%이상),조손가족,3,1
201804,서울특별시,노원구,중위소득40%미만,청소년모자,56,30
201804,서울특별시,노원구,중위소득40%미만,청소년부자,6,3
201804,서울특별시,노원구,기타(중위소득72%이상),청소년부자,2,1
201804,서울특별시,노원구,중위소득41~52%미만,모자가족,566,226
201804,서울특별시,노원구,중위소득53~60%미만,모자가족,100,42
201804,서울특별시,노원구,중위소득60~72%미만,모자가족,48,20
201804,서울특별시,은평구,기타(중위소득72%이상),모자가족,88,38
201804,서울특별시,은평구,중위소득40%미만,부자가족,720,298
201804,서울특별시,은평구,중위소득41~52%미만,부자가족,143,59
201804,서울특별시,은평구,중위소득53~60%미만,부자가족,20,10
201804,서울특별시,은평구,중위소득60~72%미만,부자가족,6,2
201804,서울특별시,은평구,기타(중위소득72%이상),부자가족,36,16
201804,서울특별시,은평구,중위소득40%미만,조손가족,17,8
201804,서울특별시,은평구,중위소득41~52%미만,조손가족,2,1
201804,서울특별시,은평구,중위소득60~72%미만,조손가족,3,1
201804,서울특별시,은평구,중위소득40%미만,모자가족,2928,1206
201804,서울특별시,은평구,중위소득40%미만,청소년모자,51,26
201804,서울특별시,은평구,중위소득41~52%미만,청소년모자,11,5
201804,서울특별시,은평구,중위소득53~60%미만,청소년모자,2,1
201804,서울특별시,은평구,중위소득40%미만,청소년부자,8,4
201804,서울특별시,은평구,중위소득41~52%미만,청소년부자,3,1
