통계년월,통계시도명,통계시군구명,중위소득비율구분,가족유형,수급자수,수급가구수
201808,서울특별시,종로구,기타(중위소득72%이상),모자가족,1,0
201808,서울특별시,종로구,중위소득40%미만,부자가족,177,71
201808,서울특별시,종로구,중위소득41~52%미만,부자가족,18,8
201808,서울특별시,종로구,중위소득53~60%미만,부자가족,9,4
201808,서울특별시,종로구,기타(중위소득72%이상),부자가족,1,0
201808,서울특별시,종로구,중위소득40%미만,청소년모자,14,7
201808,서울특별시,종로구,중위소득40%미만,청소년부자,2,1
201808,서울특별시,종로구,중위소득41~52%미만,모자가족,74,31
201808,서울특별시,종로구,중위소득53~60%미만,모자가족,22,10
201808,서울특별시,종로구,중위소득40%미만,모자가족,530,223
201808,서울특별시,종로구,중위소득60~72%미만,모자가족,2,1
201808,서울특별시,중구,중위소득40%미만,부자가족,145,59
201808,서울특별시,중구,중위소득41~52%미만,부자가족,29,12
201808,서울특별시,중구,중위소득53~60%미만,부자가족,5,2
201808,서울특별시,중구,중위소득40%미만,청소년모자,8,4
201808,서울특별시,중구,중위소득41~52%미만,모자가족,70,28
201808,서울특별시,중구,중위소득53~60%미만,모자가족,21,10
201808,서울특별시,중구,중위소득40%미만,모자가족,516,220
201808,서울특별시,중구,기타(중위소득72%이상),모자가족,3,2
201808,서울특별시,용산구,기타(중위소득72%이상),모자가족,1,1
201808,서울특별시,용산구,중위소득40%미만,부자가족,235,98
201808,서울특별시,용산구,중위소득41~52%미만,부자가족,42,18
201808,서울특별시,용산구,중위소득53~60%미만,부자가족,7,3
201808,서울특별시,용산구,중위소득40%미만,모자가족,769,351
201808,서울특별시,용산구,중위소득40%미만,조손가족,6,3
201808,서울특별시,용산구,중위소득40%미만,청소년모자,14,9
201808,서울특별시,용산구,중위소득41~52%미만,청소년모자,2,1
201808,서울특별시,용산구,중위소득40%미만,청소년부자,3,2
201808,서울특별시,용산구,중위소득41~52%미만,모자가족,174,73
201808,서울특별시,용산구,중위소득53~60%미만,모자가족,30,13
201808,서울특별시,용산구,중위소득60~72%미만,모자가족,1,1
201808,서울특별시,성동구,중위소득40%미만,모자가족,1168,487
201808,서울특별시,성동구,중위소득40%미만,부자가족,368,170
201808,서울특별시,성동구,중위소득41~52%미만,부자가족,62,28
201808,서울특별시,성동구,중위소득53~60%미만,부자가족,8,4
201808,서울특별시,성동구,기타(중위소득72%이상),부자가족,6,4
201808,서울특별시,성동구,중위소득40%미만,조손가족,11,5
201808,서울특별시,성동구,중위소득41~52%미만,조손가족,2,1
201808,서울특별시,성동구,중위소득40%미만,청소년모자,24,12
201808,서울특별시,성동구,중위소득41~52%미만,청소년부자,1,1
201808,서울특별시,성동구,중위소득41~52%미만,모자가족,166,69
201808,서울특별시,성동구,중위소득53~60%미만,모자가족,53,21
201808,서울특별시,성동구,기타(중위소득72%이상),모자가족,2,1
201808,서울특별시,광진구,중위소득40%미만,부자가족,461,195
201808,서울특별시,광진구,중위소득41~52%미만,부자가족,67,30
201808,서울특별시,광진구,중위소득53~60%미만,부자가족,23,11
201808,서울특별시,광진구,중위소득40%미만,조손가족,9,4
201808,서울특별시,광진구,중위소득40%미만,청소년모자,17,8
201808,서울특별시,광진구,중위소득40%미만,청소년부자,8,4
201808,서울특별시,광진구,중위소득53~60%미만,청소년부자,2,1
201808,서울특별시,광진구,중위소득41~52%미만,모자가족,397,164
201808,서울특별시,광진구,중위소득53~60%미만,모자가족,81,35
201808,서울특별시,광진구,중위소득60~72%미만,모자가족,4,2
201808,서울특별시,광진구,기타(중위소득72%이상),모자가족,6,3
201808,서울특별시,광진구,중위소득40%미만,모자가족,1938,787
201808,서울특별시,동대문구,기타(중위소득72%이상),모자가족,3,1
201808,서울특별시,동대문구,중위소득40%미만,모자가족,1820,754
201808,서울특별시,동대문구,중위소득40%미만,부자가족,559,232
201808,서울특별시,동대문구,중위소득41~52%미만,부자가족,84,34
201808,서울특별시,동대문구,중위소득53~60%미만,부자가족,11,5
201808,서울특별시,동대문구,기타(중위소득72%이상),부자가족,2,1
201808,서울특별시,동대문구,중위소득40%미만,조손가족,16,7
201808,서울특별시,동대문구,중위소득40%미만,청소년모자,16,8
201808,서울특별시,동대문구,중위소득40%미만,청소년부자,4,3
201808,서울특별시,동대문구,중위소득41~52%미만,모자가족,265,111
201808,서울특별시,동대문구,중위소득53~60%미만,모자가족,37,18
201808,서울특별시,동대문구,중위소득60~72%미만,모자가족,5,2
201808,서울특별시,중랑구,중위소득40%미만,부자가족,1050,430
201808,서울특별시,중랑구,중위소득41~52%미만,부자가족,145,61
201808,서울특별시,중랑구,중위소득53~60%미만,부자가족,30,13
201808,서울특별시,중랑구,중위소득60~72%미만,부자가족,2,1
201808,서울특별시,중랑구,기타(중위소득72%이상),부자가족,7,3
201808,서울특별시,중랑구,중위소득40%미만,조손가족,23,9
201808,서울특별시,중랑구,중위소득40%미만,청소년모자,69,35
201808,서울특별시,중랑구,중위소득41~52%미만,청소년모자,2,1
201808,서울특별시,중랑구,중위소득40%미만,청소년부자,14,7
201808,서울특별시,중랑구,중위소득40%미만,모자가족,3368,1389
201808,서울특별시,중랑구,중위소득41~52%미만,모자가족,636,269
201808,서울특별시,중랑구,중위소득53~60%미만,모자가족,104,44
201808,서울특별시,중랑구,중위소득60~72%미만,모자가족,10,5
201808,서울특별시,중랑구,기타(중위소득72%이상),모자가족,21,9
201808,서울특별시,성북구,중위소득40%미만,모자가족,2211,897
201808,서울특별시,성북구,중위소득40%미만,부자가족,620,254
201808,서울특별시,성북구,중위소득41~52%미만,부자가족,80,34
201808,서울특별시,성북구,중위소득53~60%미만,부자가족,9,4
201808,서울특별시,성북구,중위소득60~72%미만,부자가족,4,2
201808,서울특별시,성북구,중위소득40%미만,조손가족,17,6
201808,서울특별시,성북구,중위소득40%미만,청소년모자,41,22
201808,서울특별시,성북구,기타(중위소득72%이상),청소년모자,1,0
201808,서울특별시,성북구,중위소득40%미만,청소년부자,2,1
201808,서울특별시,성북구,중위소득41~52%미만,모자가족,494,197
201808,서울특별시,성북구,중위소득53~60%미만,모자가족,63,28
201808,서울특별시,성북구,중위소득60~72%미만,모자가족,6,3
201808,서울특별시,성북구,기타(중위소득72%이상),모자가족,3,2
201808,서울특별시,강북구,중위소득40%미만,부자가족,781,332
201808,서울특별시,강북구,중위소득41~52%미만,부자가족,90,35
201808,서울특별시,강북구,중위소득53~60%미만,부자가족,37,15
201808,서울특별시,강북구,중위소득60~72%미만,부자가족,3,1
201808,서울특별시,강북구,기타(중위소득72%이상),부자가족,5,2
201808,서울특별시,강북구,중위소득40%미만,조손가족,33,16
201808,서울특별시,강북구,중위소득40%미만,청소년모자,39,19
201808,서울특별시,강북구,중위소득41~52%미만,청소년모자,2,1
201808,서울특별시,강북구,중위소득40%미만,청소년부자,2,1
201808,서울특별시,강북구,중위소득40%미만,모자가족,3045,1259
201808,서울특별시,강북구,중위소득41~52%미만,모자가족,547,221
201808,서울특별시,강북구,중위소득53~60%미만,모자가족,86,39
201808,서울특별시,강북구,중위소득60~72%미만,모자가족,3,1
201808,서울특별시,강북구,기타(중위소득72%이상),모자가족,10,4
201808,서울특별시,도봉구,중위소득40%미만,부자가족,681,282
201808,서울특별시,도봉구,중위소득41~52%미만,부자가족,106,45
201808,서울특별시,도봉구,중위소득53~60%미만,부자가족,23,10
201808,서울특별시,도봉구,중위소득60~72%미만,부자가족,2,1
201808,서울특별시,도봉구,기타(중위소득72%이상),부자가족,10,5
201808,서울특별시,도봉구,중위소득40%미만,조손가족,24,11
201808,서울특별시,도봉구,중위소득41~52%미만,조손가족,2,1
201808,서울특별시,도봉구,중위소득40%미만,청소년모자,52,27
201808,서울특별시,도봉구,중위소득41~52%미만,청소년모자,3,1
201808,서울특별시,도봉구,중위소득40%미만,청소년부자,2,1
201808,서울특별시,도봉구,중위소득41~52%미만,모자가족,448,179
201808,서울특별시,도봉구,중위소득53~60%미만,모자가족,97,40
201808,서울특별시,도봉구,중위소득40%미만,모자가족,2834,1161
201808,서울특별시,도봉구,중위소득60~72%미만,모자가족,7,3
201808,서울특별시,도봉구,기타(중위소득72%이상),모자가족,19,8
201808,서울특별시,노원구,중위소득40%미만,부자가족,1011,437
201808,서울특별시,노원구,중위소득41~52%미만,부자가족,126,52
201808,서울특별시,노원구,중위소득53~60%미만,부자가족,32,14
201808,서울특별시,노원구,중위소득60~72%미만,부자가족,2,1
201808,서울특별시,노원구,기타(중위소득72%이상),부자가족,4,1
201808,서울특별시,노원구,중위소득40%미만,조손가족,46,20
201808,서울특별시,노원구,중위소득53~60%미만,조손가족,5,2
201808,서울특별시,노원구,기타(중위소득72%이상),조손가족,4,1
201808,서울특별시,노원구,중위소득40%미만,청소년모자,62,34
201808,서울특별시,노원구,중위소득53~60%미만,청소년모자,2,1
201808,서울특별시,노원구,중위소득40%미만,청소년부자,8,4
201808,서울특별시,노원구,중위소득41~52%미만,모자가족,576,233
201808,서울특별시,노원구,중위소득53~60%미만,모자가족,101,47
201808,서울특별시,노원구,중위소득60~72%미만,모자가족,14,6
201808,서울특별시,노원구,중위소득40%미만,모자가족,3864,1621
201808,서울특별시,노원구,기타(중위소득72%이상),모자가족,20,8
201808,서울특별시,은평구,중위소득40%미만,부자가족,755,313
201808,서울특별시,은평구,중위소득41~52%미만,부자가족,152,62
201808,서울특별시,은평구,중위소득53~60%미만,부자가족,28,12
201808,서울특별시,은평구,기타(중위소득72%이상),부자가족,2,1
201808,서울특별시,은평구,중위소득40%미만,조손가족,17,8
201808,서울특별시,은평구,중위소득41~52%미만,조손가족,5,2
201808,서울특별시,은평구,중위소득40%미만,청소년모자,58,28
201808,서울특별시,은평구,중위소득41~52%미만,청소년모자,4,2
201808,서울특별시,은평구,중위소득53~60%미만,청소년모자,2,1
201808,서울특별시,은평구,중위소득40%미만,청소년부자,10,5
201808,서울특별시,은평구,중위소득41~52%미만,청소년부자,3,1
201808,서울특별시,은평구,중위소득41~52%미만,모자가족,751,305
201808,서울특별시,은평구,중위소득53~60%미만,모자가족,140,62
201808,서울특별시,은평구,중위소득60~72%미만,모자가족,6,3
201808,서울특별시,은평구,중위소득40%미만,모자가족,2989,1230
201808,서울특별시,은평구,기타(중위소득72%이상),모자가족,13,5
201808,서울특별시,서대문구,기타(중위소득72%이상),모자가족,17,7
201808,서울특별시,서대문구,중위소득40%미만,부자가족,426,175
201808,서울특별시,서대문구,중위소득41~52%미만,부자가족,87,35
201808,서울특별시,서대문구,중위소득53~60%미만,부자가족,18,8
201808,서울특별시,서대문구,중위소득60~72%미만,부자가족,8,3
201808,서울특별시,서대문구,기타(중위소득72%이상),부자가족,9,4
201808,서울특별시,서대문구,중위소득40%미만,조손가족,12,4
201808,서울특별시,서대문구,중위소득41~52%미만,조손가족,2,1
201808,서울특별시,서대문구,중위소득40%미만,청소년모자,50,25
201808,서울특별시,서대문구,중위소득40%미만,청소년부자,6,3
201808,서울특별시,서대문구,중위소득41~52%미만,모자가족,269,109
201808,서울특별시,서대문구,중위소득53~60%미만,모자가족,76,34
201808,서울특별시,서대문구,중위소득40%미만,모자가족,1512,627
201808,서울특별시,서대문구,중위소득60~72%미만,모자가족,14,6
201808,서울특별시,마포구,중위소득40%미만,부자가족,326,137
201808,서울특별시,마포구,중위소득41~52%미만,부자가족,67,27
201808,서울특별시,마포구,중위소득53~60%미만,부자가족,7,3
201808,서울특별시,마포구,중위소득60~72%미만,부자가족,3,1
201808,서울특별시,마포구,중위소득40%미만,조손가족,5,2
201808,서울특별시,마포구,중위소득41~52%미만,조손가족,2,1
201808,서울특별시,마포구,중위소득40%미만,청소년모자,44,23
201808,서울특별시,마포구,중위소득40%미만,청소년부자,2,1
201808,서울특별시,마포구,중위소득41~52%미만,모자가족,220,95
201808,서울특별시,마포구,중위소득53~60%미만,모자가족,61,28
